"tone","language","session","id","isi","speaker","vowel_vari","informant","token","syllable","onset","offset","f0mean","excursion","maxloc"
241,"sv","430_2",39,"short","ss","dv",430,2,"maa",0.0511199064800213,-0.0229269794542431,0.0153398732031413,0.0740468859342643,0.125
45,"sv","430_2",40,"short","ss","dv",430,2,"maa",0.0419781567715582,0.144086809460067,0.0399805537774986,0.153625946419486,1
45,"sv","430_2",41,"short","ss","sv",430,1,"maa",0.166360547038485,0.101199630188979,0.0534927779283546,0.160231454021997,0.125
241,"sv","430_2",42,"short","ss","sv",430,1,"maa",0.112481812264127,-0.468353557789593,0.0313789671163582,0.61343150949725,0.5
315,"sv","430_2",43,"short","ss","sv",430,1,"maa",-0.00879386126431011,0.174785427671036,-0.101926347033531,0.64082327441956,1
21,"sv","430_2",44,"short","ss","sv",430,1,"maa",0.0395371813678425,-0.0987091761643922,-0.0302675957953964,0.138246357532235,0.125
33,"sv","430_2",45,"short","ss","sv",430,2,"maa",0.0511186744370586,-0.0184323761956897,0.0492920629918343,0.0878198750416817,0.375
21,"sv","430_2",46,"short","ss","sv",430,2,"maa",0.0255787759273141,-0.548419804966904,-0.146389529178001,0.573998580894218,0.125
315,"sv","430_2",47,"short","ss","sv",430,2,"maa",0.00275887004816303,0.109956244098338,-0.031235838099653,0.237870992651016,1
45,"sv","430_2",48,"short","ss","sv",430,2,"maa",0.0418701932679766,0.163379143997967,0.0565850667107535,0.151045499705156,1
33,"sv","430_2",49,"short","ss","sv",430,1,"maa",0.0875761204879035,-0.302867617506243,-0.000733509696066211,0.390443737994146,0.125
241,"sv","430_2",50,"short","ss","sv",430,2,"maa",0.0392065229828539,-0.0325000045220632,0.00804963687308355,0.104898530312933,0.375
21,"sv","430_2",51,"short","ds","sv",430,1,"mii",0.096474423836797,-0.406197678180708,-0.0657441688608588,0.502672102017505,0.125
45,"sv","430_2",52,"short","ds","sv",430,1,"mii",0.0429090856045754,0.123117587069135,0.0302402621451999,0.152611149031979,1
315,"sv","430_2",53,"short","ds","sv",430,1,"mii",-0.00281793358973064,0.372880514570605,-0.00582312991495625,0.917918494080069,1
33,"sv","430_2",54,"short","ds","sv",430,1,"mii",0.0730364807857109,-0.00825280270525961,0.0489805849316794,0.0966590841140106,0.375
21,"sv","430_2",55,"short","ds","sv",430,1,"mii",0.0242728453115281,-0.10204653274399,-0.0214753568652226,0.126319378055518,0.125
241,"sv","430_2",56,"short","ds","sv",430,1,"mii",0.149870364174315,0.0795021708698368,0.156900723652501,0.109452316560794,0.75
315,"sv","430_2",57,"short","ds","sv",430,1,"mii",0.0100835322660276,0.352563616801433,-0.0618203472038487,0.835189731100406,1
33,"sv","430_2",58,"short","ds","sv",430,1,"mii",0.0614443425637951,-0.0544409281572687,0.045475404407886,0.142946538482148,0.375
45,"sv","430_2",59,"short","ds","sv",430,1,"mii",0.00115074158436142,0.108443843262231,-0.0112889150531841,0.189676333050476,1
241,"sv","430_2",60,"short","ds","sv",430,1,"mii",0.154773463246616,0.0469777480150785,0.153102524391803,0.138670030543675,0.5
315,"sv","430_2",61,"short","ds","sv",430,1,"maa",0.00193281143443859,-0.491586110256392,-0.345906923467577,0.616309198965606,0.125
33,"sv","430_2",62,"short","ds","sv",430,1,"maa",0.0995733196028896,-0.383367916522634,0.0140931420828019,0.482941236125524,0.125
315,"sv","430_2",63,"short","ds","sv",430,1,"maa",-0.0198435613304318,0.160274193876464,-0.00858455138060893,0.243585065692317,1
241,"sv","430_2",64,"short","ds","sv",430,1,"maa",0.104238622618073,-0.0204046365386407,0.100392303319829,0.168377722410182,0.625
45,"sv","430_2",65,"short","ds","sv",430,1,"maa",0.00937619696968771,-0.327803956949086,-0.332234562182118,0.539096505781703,0.125
241,"sv","430_2",66,"short","ds","sv",430,1,"maa",0.0990086958239129,0.112204602810494,0.0973629412875781,0.0414748407463981,1
21,"sv","430_2",67,"short","ds","sv",430,1,"maa",0.0780411709783757,-0.0565066201502272,-0.00688238061262537,0.134982833398924,0.125
45,"sv","430_2",68,"short","ds","sv",430,1,"maa",0.0778594341888679,0.157562637414767,0.0667837898304946,0.141183547202852,1
21,"sv","430_2",69,"short","ds","sv",430,1,"maa",0.00611107311455807,-0.112281835528797,-0.0591207586903623,0.118392908643355,0.125
33,"sv","430_2",70,"short","ds","sv",430,1,"maa",0.0883489607625778,-0.014858965453189,0.0219803922943969,0.103207926215767,0.125
33,"sv","430_2",71,"short","ss","dv",430,1,"maa",0.124612501858667,0.0979386834508872,0.0653787950298824,0.251381420292316,0.125
45,"sv","430_2",72,"short","ss","dv",430,1,"mii",0.0262014935854826,0.108025545707204,0.0238794744138987,0.121912516872734,1
241,"sv","430_2",73,"short","ss","dv",430,1,"mii",0.1425119598311,-0.0155270814615306,0.143664785065876,0.219256972152361,0.5
315,"sv","430_2",74,"short","ss","dv",430,1,"mii",-0.0115031700598082,0.299924171787054,-0.0884824708098026,0.755450678037255,1
315,"sv","430_2",75,"short","ss","dv",430,1,"maa",0.097577770404745,0.144933502781524,-0.124877401996595,0.626063259316243,1
33,"sv","430_2",76,"short","ss","dv",430,1,"mii",0.00661155215106052,-0.0497459456753211,-0.00975676721422327,0.0563574978263816,0.125
241,"sv","430_2",77,"short","ss","dv",430,1,"maa",0.0733941282051397,-0.130071453258125,0.0287558031377957,0.212246671121447,0.25
45,"sv","430_2",78,"short","ss","dv",430,1,"maa",0.0196348557837678,0.101756477495553,0.0102970831051251,0.134056600012111,1
21,"sv","430_2",79,"short","ss","dv",430,1,"maa",0.00447344180067593,-0.128841288573519,-0.0597958565177573,0.153889171726131,0.125
21,"sv","430_2",80,"short","ss","dv",430,1,"mii",0.00561175051724197,-0.100484875172562,-0.0317732596059873,0.106096625689804,0.125
21,"sv","431_1",1,"long","ss","sv",431,2,"maa",0.0243763873522687,-0.170554026080666,-0.054511662229535,0.194930413432934,0.125
315,"sv","431_1",2,"long","ss","sv",431,2,"maa",0.1127506505018,0.337412285872169,0.147032100721501,0.246999571114972,1
21,"sv","431_1",3,"long","ss","sv",431,1,"maa",0.0962613369738293,-0.147767620311636,-0.00290668010282745,0.256313703223429,0.25
33,"sv","431_1",4,"long","ss","sv",431,2,"maa",0.0863992719129115,-0.125677209700256,0.000930021132560045,0.215120394383288,0.25
45,"sv","431_1",5,"long","ss","sv",431,2,"maa",-0.0890077311323945,0.153282832952668,-0.0559385781916045,0.272999602455286,1
315,"sv","431_1",6,"long","ss","sv",431,1,"maa",0.109791323776211,0.380537858931596,0.149107953127743,0.286707692075988,1
241,"sv","431_1",7,"long","ss","sv",431,2,"maa",0.12470991044129,-0.099038473510321,0.0288532889387206,0.223748383951611,0.125
45,"sv","431_1",8,"long","ss","sv",431,1,"maa",0.0444554520879656,0.156533826940619,-0.0175282930017581,0.256627226164957,1
241,"sv","431_1",9,"long","ss","sv",431,1,"maa",0.147200141498355,-0.119038359567747,0.10876586155922,0.31457215196522,0.375
33,"sv","431_1",10,"long","ss","sv",431,1,"maa",0.00870033647658991,-0.149669138632831,-0.0521334271913522,0.158369475109421,0.125
45,"sv","431_1",11,"long","ds","dv",431,1,"maa",0.0339247768713678,0.341761119034706,0.0957363856154733,0.307836342163339,1
33,"sv","431_1",12,"long","ds","dv",431,1,"mii",0.161027788271085,-0.158192482805445,0.107123697616034,0.371886385954324,0.375
241,"sv","431_1",13,"long","ds","dv",431,1,"mii",0.16390646685777,-0.206962307529781,0.136957030687884,0.548552444891299,0.5
315,"sv","431_1",14,"long","ds","dv",431,1,"maa",-0.00172232244266839,0.169018265244788,-0.0834995214613792,0.36353202426697,1
241,"sv","431_1",15,"long","ds","dv",431,1,"maa",0.15518634660357,-0.10292112229728,0.11401994160385,0.301477221931687,0.5
21,"sv","431_1",16,"long","ds","dv",431,1,"mii",0.047725452082922,-0.139040404508548,-0.0177699715407548,0.188834227612828,0.25
45,"sv","431_1",17,"long","ds","dv",431,1,"mii",-0.0226004814747908,0.156424601701237,-0.0405893509509939,0.280109739507944,1
21,"sv","431_1",18,"long","ds","dv",431,1,"maa",-0.491383498625715,-0.132364430178651,-0.217808910758495,0.493047352722776,0.625
33,"sv","431_1",19,"long","ds","dv",431,1,"maa",0.314154723140213,-0.128736066121559,0.0200623852982829,0.442890789261772,0.125
315,"sv","431_1",20,"long","ds","dv",431,1,"mii",-0.0278561616259369,0.187336697770738,-0.0479663663624124,0.311652168813638,1
315,"sv","431_1",21,"long","ss","dv",431,1,"maa",-0.0220539444084448,0.201647164690866,0.0148722931989519,0.232896298295266,1
21,"sv","431_1",22,"long","ss","dv",431,1,"mii",0.00275847968392081,-0.172222635674447,-0.049441019910745,0.188951065669696,0.375
241,"sv","431_1",23,"long","ss","dv",431,1,"maa",0.118255772358779,-0.146975335586114,0.0704839059461152,0.307249256687325,0.375
21,"sv","431_1",24,"long","ss","dv",431,1,"maa",-0.0143149892059013,-0.577163423541206,-0.332492821702624,0.564657664215152,0.25
33,"sv","431_1",25,"long","ss","dv",431,1,"mii",0.137393812404076,-0.1415669279905,0.114122362933147,0.374956298079361,0.375
45,"sv","431_1",26,"long","ss","dv",431,1,"mii",-0.0136466468491749,0.234719149528148,-0.0192946145371127,0.331119299013513,1
241,"sv","431_1",27,"long","ss","dv",431,1,"mii",0.140355682288401,-0.143974516535434,0.123870623062436,0.41103187900403,0.5
315,"sv","431_1",28,"long","ss","dv",431,1,"mii",-0.0401861226959272,0.166750735539469,-0.0702626247843547,0.321216237817016,1
45,"sv","431_1",29,"long","ss","dv",431,1,"maa",-0.107701936489952,0.0874923133845973,-0.127565718532622,0.278137853719023,1
33,"sv","431_1",30,"long","ss","dv",431,1,"maa",-0.0173506293367604,-0.154151166876704,-0.0690450230098603,0.137691662070974,0.25
21,"sv","431_1",31,"long","ds","dv",431,1,"maa",-0.0042841082293571,-0.149878694027166,-0.0459986970508701,0.161775868887202,0.25
45,"sv","431_1",32,"long","ds","dv",431,1,"maa",0.0400273411141161,0.248500712881089,0.0200300307904757,0.301340359146318,1
315,"sv","431_1",33,"long","ds","dv",431,1,"mii",-0.0188551369546025,0.200545271013122,-0.0530189092260265,0.345066726315638,1
33,"sv","431_1",34,"long","ds","dv",431,1,"maa",0.0303729822542228,-0.119054822112195,-0.0100231104516989,0.181104392314034,0.25
45,"sv","431_1",35,"long","ds","dv",431,1,"mii",0.0363330901190888,0.209886345606332,0.0324563800642077,0.22918369672666,1
241,"sv","431_1",36,"long","ds","dv",431,1,"maa",0.144171884209506,-0.150574193382147,0.13485850453272,0.410760812813957,0.5
21,"sv","431_1",37,"long","ds","dv",431,1,"mii",0.0663439013686683,-0.144412089619837,-0.0144160761172786,0.210755990988505,0.125
241,"sv","431_1",38,"long","ds","dv",431,1,"mii",0.144163692164851,-0.146637967210194,0.140659111695987,0.435598043739281,0.5
315,"sv","431_1",39,"long","ds","dv",431,1,"maa",-0.0418468158008786,0.048100496699214,-0.106704965114804,0.233690857600637,1
33,"sv","431_1",40,"long","ds","dv",431,1,"mii",0.0165829447985088,-0.103105600449305,-0.00695855192995416,0.159872424905624,0.375
241,"sv","431_1",41,"long","ds","sv",431,1,"maa",0.137715457092816,-0.164494312320473,0.102861613282073,0.38089679199112,0.5
45,"sv","431_1",42,"long","ds","sv",431,1,"maa",0.0104866293826003,0.0750691625925163,-0.0698418828026527,0.24974314799188,1
33,"sv","431_1",43,"long","ds","sv",431,1,"maa",0.0373937166201697,-0.139756893722151,-0.0246525347815768,0.187139301400192,0.25
45,"sv","431_1",44,"long","ds","sv",431,1,"maa",-0.045128375336973,0.116953121425255,-0.0191346456303585,0.174838341454296,1
21,"sv","431_1",45,"long","ds","sv",431,1,"maa",0.0364467891740463,-0.0999038572999593,-0.0395066086804227,0.141348700957597,0.125
21,"sv","431_1",46,"long","ds","sv",431,1,"maa",0.251780647842189,-0.16495846487872,-0.0195814911472627,0.416739112720909,0.125
241,"sv","431_1",47,"long","ds","sv",431,1,"maa",0.156740721851796,-0.165303463026108,0.0933900759425669,0.383201706508947,0.375
33,"sv","431_1",48,"long","ds","sv",431,1,"maa",0.0739953147169968,-0.138684317221299,-0.0541327687398361,0.212679631938296,0.125
315,"sv","431_1",49,"long","ds","sv",431,1,"maa",-0.00851427509981924,0.185218962819207,-0.0248200736056075,0.279842182968188,1
315,"sv","431_1",50,"long","ds","sv",431,1,"maa",0.0235333081793152,0.219857168220565,-0.017102625101942,0.399421221068275,1
21,"sv","431_1",51,"long","ds","sv",431,1,"mii",0.0176241066642069,-0.115092598630805,-0.0200446782922215,0.143205998196059,0.25
315,"sv","431_1",52,"long","ds","sv",431,1,"mii",0.0491983359501546,0.311350878555061,-0.0925671787201775,0.829743286149442,1
315,"sv","431_1",53,"long","ds","sv",431,1,"mii",0.0914523830805829,0.461155866962885,0.132400033578226,0.461914665963072,1
45,"sv","431_1",54,"long","ds","sv",431,1,"mii",0.0500583054278777,-0.0945767976172728,-0.0257018021985793,0.144635103045151,0.125
33,"sv","431_1",55,"long","ds","sv",431,1,"mii",0.0745102534755465,-0.140679696881217,0.00468593562849796,0.234310726563451,0.25
33,"sv","431_1",56,"long","ds","sv",431,1,"mii",0.04433489012944,-0.154947511435459,-0.00949477636205744,0.206314678235366,0.25
241,"sv","431_1",57,"long","ds","sv",431,1,"mii",0.185405915326768,-0.0145081452235471,0.134588310296592,0.391931254296196,0.375
21,"sv","431_1",58,"long","ds","sv",431,1,"mii",-0.00246124716902336,-0.141173775521623,-0.0505796566497902,0.14753287266838,0.25
241,"sv","431_1",59,"long","ds","sv",431,1,"mii",0.177366503347824,-0.161890604190967,0.122497744600669,0.423986867517447,0.5
45,"sv","431_1",60,"long","ds","sv",431,1,"mii",-0.0206520647398895,0.340828490693435,-0.077911190288759,0.653807571045175,1
241,"sv","431_1",61,"long","ss","sv",431,2,"mii",0.0208678789583368,-0.130550091510432,0.00183107320352042,0.215737230165687,0.375
241,"sv","431_1",62,"long","ss","sv",431,1,"mii",0.158441259077912,-0.172335001424589,0.121613038283578,0.454742507192371,0.5
315,"sv","431_1",63,"long","ss","sv",431,2,"mii",0.0687704945874222,0.498307582325706,0.120003983421231,0.53236276311887,1
315,"sv","431_1",64,"long","ss","sv",431,1,"mii",0.092925648387607,0.640997111087298,0.189474254443616,0.632942373511233,1
21,"sv","431_1",65,"long","ss","sv",431,1,"mii",0.0733468652809629,-0.124669279247453,0.00408441596548193,0.217210598790884,0.25
21,"sv","431_1",66,"long","ss","sv",431,2,"mii",0.0347808812223766,-0.09841101024459,-0.00791803255186434,0.151436223628543,0.25
33,"sv","431_1",67,"long","ss","sv",431,1,"mii",0.0375357986143439,-0.181766109604347,-0.0139287526170994,0.265942831384557,0.25
45,"sv","431_1",68,"long","ss","sv",431,2,"mii",0.0310153167054055,0.174169546828782,-0.00465671996057864,0.244848267687929,1
45,"sv","431_1",69,"long","ss","sv",431,1,"mii",0.00728244136041226,0.239261394452743,0.00779329691439491,0.303712781196272,1
33,"sv","431_1",70,"long","ss","sv",431,2,"mii",0.0456713243614363,-0.125134322241579,0.00910166524092677,0.21089742945353,0.375
241,"sv","431_1",71,"long","ss","dv",431,2,"maa",0.0515415733492012,-0.243298438256987,-0.0488124947614363,0.294840011606189,0.125
21,"sv","431_1",72,"long","ss","dv",431,2,"mii",-0.00604116596522887,-0.563473753538435,-0.141605066875298,0.581247122506133,0.25
33,"sv","431_1",73,"long","ss","dv",431,2,"mii",0.0461340600669836,-0.143957156899638,-0.0193039807768994,0.199876789292828,0.375
315,"sv","431_1",74,"long","ss","dv",431,2,"mii",-0.027981146440992,0.151489563929616,-0.0914132806300627,0.384673831557009,1
21,"sv","431_1",75,"long","ss","dv",431,2,"maa",-0.00318298080123966,-0.582055935419224,-0.174199719671865,0.578872954617985,0.125
241,"sv","431_1",76,"long","ss","dv",431,2,"mii",0.145349482734609,-0.157577090136252,0.118415949443709,0.408456765148188,0.5
45,"sv","431_1",77,"long","ss","dv",431,2,"maa",0.0475416399694204,0.184718045820297,-0.0953139687340762,0.713722088892326,1
315,"sv","431_1",78,"long","ss","dv",431,2,"maa",0.111652853683393,0.405492635488167,0.191716965398269,0.293839781804774,1
45,"sv","431_1",79,"long","ss","dv",431,2,"mii",-0.0546439515846143,0.309525939041809,-0.000647414477239337,0.378071253402017,1
33,"sv","431_1",80,"long","ss","dv",431,2,"maa",-0.469737916822273,-0.373745458581742,-0.494340594527705,0.17906852831035,1
241,"sv","431_2",1,"long","ds","dv",431,1,"maa",0.0928809096567566,-0.283287023289683,0.0702855768737352,0.485009883426058,0.5
315,"sv","431_2",2,"long","ds","dv",431,1,"maa",-0.566857767602814,-0.180518515956325,-0.267050603948404,0.38633925164649,1
45,"sv","431_2",3,"long","ds","dv",431,1,"mii",-0.115228972046796,0.0437811393684718,-0.13237201897547,0.262386695747076,1
33,"sv","431_2",4,"long","ds","dv",431,1,"mii",-0.0258349966692512,-0.14437356352905,-0.0348814445107743,0.178408638496297,0.375
21,"sv","431_2",5,"long","ds","dv",431,1,"mii",-0.0129893197775116,-0.147878620716979,-0.051177375181334,0.149626698758144,0.375
21,"sv","431_2",6,"long","ds","dv",431,1,"maa",-0.0113564174707916,-0.144190130480929,-0.05171211115979,0.149800331295605,0.25
33,"sv","431_2",7,"long","ds","dv",431,1,"maa",-0.000484973617413008,-0.145332102746508,-0.0370919367035315,0.144847129129095,0.125
241,"sv","431_2",8,"long","ds","dv",431,1,"mii",0.147972669402591,-0.107605026770171,0.159498874862722,0.38488981660027,0.5
315,"sv","431_2",9,"long","ds","dv",431,1,"mii",-0.0499055129900347,0.131483219345875,-0.0757985296815846,0.276851318885998,1
45,"sv","431_2",10,"long","ds","dv",431,1,"maa",-0.00252960232155245,0.124824338400677,-0.0691452681611241,0.298957429305052,1
315,"sv","431_2",11,"long","ss","sv",431,2,"mii",-0.0451998026420485,0.20529758899833,-0.0613679051287852,0.353223816057749,1
45,"sv","431_2",12,"long","ss","sv",431,1,"mii",0.0268589945777214,0.0852794303059188,-0.061534071800166,0.216709028252529,1
21,"sv","431_2",13,"long","ss","sv",431,1,"mii",0.0370817214418855,-0.11230167881072,-0.0173658033423052,0.160797458199972,0.25
21,"sv","431_2",14,"long","ss","sv",431,2,"mii",0.0550083503227069,-0.124574763508098,-0.0216757636439179,0.180818058966741,0.25
315,"sv","431_2",15,"long","ss","sv",431,1,"mii",-0.0268007675165816,0.112689180480494,-0.0659822548217591,0.254298096528289,1
45,"sv","431_2",16,"long","ss","sv",431,2,"mii",0.0425796535839925,0.107280818329439,-0.0432004047866638,0.221901312382458,1
33,"sv","431_2",17,"long","ss","sv",431,2,"mii",0.021153228389261,-0.135388005110808,-0.0355328245500344,0.161176411919364,0.25
241,"sv","431_2",18,"long","ss","sv",431,1,"mii",0.171641520792329,-0.137072289791564,0.152149346057034,0.422365221433379,0.5
33,"sv","431_2",19,"long","ss","sv",431,1,"mii",0.0499643741068278,-0.0799459174729502,0.0151166677198973,0.179125195394099,0.25
241,"sv","431_2",20,"long","ss","sv",431,2,"mii",0.0293785024707167,-0.142462454315577,-0.00825705248851334,0.225283603552371,0.375
45,"sv","431_2",21,"long","ss","sv",431,2,"maa",0.0374836509776301,0.368504362701717,0.0907181408510418,0.351528070012928,1
33,"sv","431_2",22,"long","ss","sv",431,1,"maa",0.0374810936051287,-0.147673017367971,-0.0299819421155626,0.193333684557905,0.25
33,"sv","431_2",23,"long","ss","sv",431,2,"maa",0.0466443957225444,-0.16908711543097,-0.0245900373881918,0.240660026526444,0.25
241,"sv","431_2",24,"long","ss","sv",431,2,"maa",0.0198259471089531,-0.160791130491325,-0.0377489742046418,0.203839947713913,0.375
