"Subject","ISI","cgload","Tone_contrast","n_hit","n_fa","n_miss","n_cr","dis_rt","hit_rate","fa_rate","z_hit","z_fa","dprime","speaker","vowel","language","dprime2"
135,"Low","ssdv","T241-T21",12.5,6.5,4.5,10.5,480.3125,0.74,0.38,0.643345405392917,-0.305480788099397,0.948826193492314,"Constant","Variable","Mandarin",2.11
135,"Low","ssdv","T33-T21",14.5,7.5,2.5,9.5,527,0.85,0.44,1.03643338949379,-0.150969215496777,1.18740260499057,"Constant","Variable","Mandarin",2.53
135,"Low","sssv","T241-T21",15.5,4.5,1.5,12.5,377.71875,0.91,0.26,1.34075503369022,-0.643345405392917,1.98410043908313,"Constant","Constant","Mandarin",3.49
135,"Low","sssv","T33-T21",16.5,4.5,0.5,12.5,372.21875,0.97,0.26,1.88079360815125,-0.643345405392917,2.52413901354417,"Constant","Constant","Mandarin",4.25
136,"High","dsdv","T241-T21",11.5,5.5,5.5,11.5,760.09375,0.68,0.32,0.467698799114508,-0.467698799114508,0.935397598229016,"Variable","Variable","Mandarin",2.04
136,"High","dsdv","T33-T21",16.5,0.5,0.5,16.5,792.15625,0.97,0.03,1.88079360815125,-1.88079360815125,3.7615872163025,"Variable","Variable","Mandarin",5.73
136,"High","dssv","T241-T21",16.5,8.5,0.5,8.5,547.125,0.97,0.5,1.88079360815125,0,1.88079360815125,"Variable","Constant","Mandarin",3.6
136,"High","dssv","T33-T21",16.5,5.5,0.5,11.5,583.15625,0.97,0.32,1.88079360815125,-0.467698799114508,2.34849240726576,"Variable","Constant","Mandarin",4.67
136,"High","ssdv","T241-T21",13.5,4.5,3.5,12.5,693,0.79,0.26,0.80642124701824,-0.643345405392917,1.44976665241116,"Constant","Variable","Mandarin",2.73
136,"High","ssdv","T33-T21",15.5,0.5,1.5,16.5,537.28125,0.91,0.03,1.34075503369022,-1.88079360815125,3.22154864184147,"Constant","Variable","Mandarin",4.97
136,"High","sssv","T241-T21",16.5,7.5,0.5,9.5,582.71875,0.97,0.44,1.88079360815125,-0.150969215496777,2.03176282364803,"Constant","Constant","Mandarin",3.75
136,"High","sssv","T33-T21",16.5,6.5,0.5,10.5,467.375,0.97,0.38,1.88079360815125,-0.305480788099397,2.18627439625065,"Constant","Constant","Mandarin",3.9
137,"Low","dsdv","T241-T21",14.5,5.5,2.5,11.5,705.5,0.85,0.32,1.03643338949379,-0.467698799114508,1.5041321886083,"Variable","Variable","Mandarin",2.86
137,"Low","dsdv","T33-T21",14.5,4.5,2.5,12.5,632.84375,0.85,0.26,1.03643338949379,-0.643345405392917,1.67977879488671,"Variable","Variable","Mandarin",3.06
137,"Low","dssv","T241-T21",16.5,0.5,0.5,16.5,673.15625,0.97,0.03,1.88079360815125,-1.88079360815125,3.7615872163025,"Variable","Constant","Mandarin",5.73
137,"Low","dssv","T33-T21",14.5,0.5,2.5,16.5,744.28125,0.85,0.03,1.03643338949379,-1.88079360815125,2.91722699764504,"Variable","Constant","Mandarin",4.53
137,"Low","ssdv","T241-T21",16.5,3.5,0.5,13.5,1057.03125,0.97,0.21,1.88079360815125,-0.80642124701824,2.68721485516949,"Constant","Variable","Mandarin",4.43
137,"Low","ssdv","T33-T21",13.5,1.5,3.5,15.5,830.875,0.79,0.09,0.80642124701824,-1.34075503369022,2.14717628070846,"Constant","Variable","Mandarin",3.54
137,"Low","sssv","T241-T21",15.5,1.5,1.5,15.5,513.3125,0.91,0.09,1.34075503369022,-1.34075503369022,2.68151006738043,"Constant","Constant","Mandarin",4.29
137,"Low","sssv","T33-T21",15.5,2.5,1.5,14.5,454.25,0.91,0.15,1.34075503369022,-1.03643338949379,2.37718842318401,"Constant","Constant","Mandarin",3.93
